Time (s),Voltage (V)
1.1960037208473,0.207412078976631
1.21060372047839,0.208462104201317
1.22560372009951,0.209512129426003
1.2414037197004,0.210657626390457
1.2558037193366,0.211688563227654
1.27080371895758,0.212700396776199
1.28400371862418,0.213712245225906
1.29960371823012,0.214724093675613
1.31240371790668,0.21575503051281
1.32860371749751,0.21703414618969
1.34700371703272,0.218141451478005
1.36160371666381,0.21922966837883
1.37740371626469,0.220241516828537
1.391603715906,0.221310630440712
1.40640371553209,0.222437024116516
1.4248037150673,0.223544329404831
1.43980371468828,0.224632531404495
1.45620371427401,0.225663468241692
1.47160371388503,0.226751685142517
1.48820371346571,0.227820798754692
1.50400371306651,0.228870823979378
1.51940371267747,0.229882672429085
1.53500371228338,0.23093269765377
1.55240371184377,0.232001826167107
1.567003711475,0.233070939779282
1.58480371102533,0.234140053391457
1.60060371062622,0.235190093517304
1.61700371021189,0.2362210303545
1.63280370981278,0.237309232354164
1.64980370938329,0.238340169191361
1.66620370896896,0.239371106028557
1.68340370853448,0.240402042865753
1.69840370815561,0.24141389131546
1.71460370774628,0.242502093315125
1.73240370729658,0.243647590279579
1.75140370681672,0.244697615504265
1.76780370640239,0.245747640728951
1.78680370592241,0.246778577566147
1.80380370549287,0.247809514403343
1.81960370509381,0.248859539628029
1.83820370462388,0.249871388077736
1.85400370422482,0.250883251428604
1.86900370384581,0.251914173364639
1.88880370334567,0.253040581941605
1.90820370285559,0.254109680652618
1.92640370239579,0.255121529102325
1.94420370194609,0.25620973110199
1.96220370149138,0.257297962903976
1.97880370107208,0.258328884840012
1.99660370062242,0.259340733289719
2.01440370017266,0.260390758514404
2.03340369969268,0.26145988702774
2.05280369920268,0.262529015541077
2.07020369876307,0.263540834188461
2.08740369832859,0.264552682638168
2.10560369786879,0.265564531087875
2.1250036973787,0.266614556312561
2.14400369689881,0.267683684825897
2.16420369638848,0.268848270177841
2.1832036959085,0.269917368888855
2.20500369535776,0.27102467417717
2.2248036948576,0.272036522626877
2.24340369438769,0.273086547851563
2.25960369397851,0.274098396301269
2.2780036935136,0.275167524814606
2.29780369301338,0.276198446750641
2.31640369254362,0.277210295200348
2.33460369208382,0.278260320425034
2.35580369154818,0.279272168874741
2.37560369104799,0.280341297388077
2.39420369057819,0.281353145837784
2.41360369008811,0.282422244548798
2.433003689598,0.283472269773483
2.45400368906749,0.28456050157547
2.47460368854712,0.285686880350113
2.49560368801662,0.286736905574799
2.51580368750629,0.287786930799484
2.53560368700607,0.288798779249191
2.55700368646549,0.289867907762528
2.5768036859653,0.290898829698563
2.59820368542466,0.29192978143692
2.61740368493972,0.292979806661606
2.639203684389,0.294010728597641
2.6572036839342,0.295022577047348
2.67920368337849,0.296110808849335
2.69960368286308,0.29714173078537
2.72320368226687,0.298210859298706
2.74380368174647,0.299222707748413
2.76380368124128,0.30023455619812
2.78480368071081,0.301303654909134
2.8062036801702,0.302315503358841
2.8266036796548,0.303327351808548
2.8472036791344,0.304434657096863
2.86920367857869,0.305465579032898
2.89060367803808,0.306477427482605
2.9110036775227,0.307489275932312
2.93240367698209,0.308501124382019
2.95140367650211,0.309532076120377
2.97400367593119,0.310582101345062
2.9958036753805,0.311593949794769
3.01540367488528,0.312701225280762
3.04200367421342,0.313713073730469
3.0642036736526,0.314763098955154
3.0860036731018,0.315851330757141
3.10820367254098,0.316882252693176
3.131003671965,0.317894101142883
3.1516036714446,0.31890594959259
3.1714036709445,0.320032328367233
3.19640367031289,0.321063280105591
3.21600366981781,0.322075128555298
3.24200366916091,0.323163330554962
3.26340366862027,0.324175179004669
3.2860036680494,0.325225204229355
3.31100366741791,0.326370686292648
3.3336036668469,0.327382534742355
3.35500366630629,0.328394383192062
3.37800366572529,0.329406231641769
3.40160366512913,0.330418080091476
3.42480366454302,0.331468105316162
3.44820366395192,0.332499027252197
3.47080366338099,0.333568155765533
3.4946036627797,0.334732741117477
3.52120366210781,0.335820943117142
3.54460366151659,0.336851865053177
3.56800366092548,0.337863713502884
3.59180366032427,0.33891373872757
3.61240365980393,0.339925587177277
3.63620365920258,0.340937435626984
3.6596036586115,0.34200656414032
3.68660365792942,0.343018412590027
3.71080365731814,0.344030261039734
3.73240365677239,0.34508028626442
3.7564036561661,0.346092134714127
3.78020365556489,0.347142159938812
3.8062036549081,0.348192185163498
3.82940365432202,0.349261283874512
3.85340365371567,0.350311309099197
3.87880365307402,0.351361364126205
3.90480365241723,0.352411389350891
3.9300036517806,0.353461414575577
3.95420365116931,0.354511439800263
3.97440365065901,0.355542361736298
4.00480364989102,0.356611490249634
4.02980364925943,0.357699692249298
4.0556036486077,0.358711540699005
4.07860364802667,0.359742492437363
4.1052036473547,0.360773414373398
4.12920364674841,0.361785262823105
4.15440364611183,0.36289256811142
4.1838036453691,0.363923490047455
4.20600364480831,0.364992618560791
4.23180364415651,0.366080820560455
4.25980364344923,0.36718812584877
4.28720364275699,0.368199974298477
4.31220364212538,0.369288176298141
4.33500364154941,0.370300024747849
4.36580364077139,0.371369153261185
4.39120364012967,0.372438281774521
4.41580363950828,0.373469203710556
4.44420363879078,0.374500155448914
4.46960363814921,0.375512003898621
4.49420363752768,0.376581102609634
4.52320363679507,0.377650231122971
4.54980363612307,0.378757536411285
4.5756036354714,0.379883915185928
4.6060036347034,0.380933940410614
4.63180363405164,0.381945788860321
4.65880363336959,0.382995814085007
4.68700363265722,0.384045839309692
4.71320363199527,0.3850958943367
4.73900363134351,0.386126816272736
4.76800363061091,0.38723412156105
4.7938036299592,0.388245970010757
4.82420362919117,0.3893723487854
4.851803628494,0.390384197235107
4.8762036278776,0.391396045684815
4.90440362716518,0.392407894134521
4.9314036264831,0.393438816070557
4.95720362583131,0.394488871097565
4.98780362505832,0.395500689744949
5.01280362442679,0.396512538194656
5.03840362378011,0.397524386644363
5.06660362306769,0.39853623509407
